nps_score	checkin_date	checkout_date	created_at	source	order_id	hotel_name	pod_type	nps_review
10	2023-06-01 0:00:00	2023-06-02 0:00:00	2023-06-03 22:37:09	Android	10041685547678568	Bobobox Pancoran	SKY DOUBLE	hii,thank u bobobox seruu trimakasih 1 malamnya!!😍
10	2023-05-26 0:00:00	2023-05-27 0:00:00	2023-06-03 19:28:59	Android	10041685126984707	Bobobox Pancoran	SKY DOUBLE	Staff nya ramah banget
8	2023-05-08 0:00:00	2023-05-09 0:00:00	2023-06-03 14:54:53	iOS	10031683527554172	Bobobox Dago	Earth Single	Ada anak kecoak dipod saya :(
10	2023-06-01 0:00:00	2023-06-02 0:00:00	2023-06-03 14:31:58	iOS	10211685580422768	Bobobox Alun-Alun Malang	Sky Single	So good because the ambience of the room makes me sleep tight because there is sound like a river and forest to calming and fall aslep. And the speaker can connect with the phone bluetooth, and the lights can you adjust for the color and the brightness depends on your mood that times. Thank you bobobox. I will recommended you to another people but unfortunately with the high price for mini room
10	2023-05-29 0:00:00	2023-06-01 0:00:00	2023-06-03 13:52:28	Android	10221685353956536	Bobobox ITC Kuningan	EARTH DOUBLE	5*
10	2023-06-02 0:00:00	2023-06-03 0:00:00	2023-06-03 13:24:49	Android	10241685332041565	Bobocabin Puncak Gunung Mas	DELUXE CABIN	Good
8	2023-05-31 0:00:00	2023-06-01 0:00:00	2023-06-03 13:07:06	Android	1.01717E+16	Bobocabin Ranca Upas	DELUXE CABIN	Good enough
10	2023-06-01 0:00:00	2023-06-02 0:00:00	2023-06-03 13:06:50	Android	10091684414513734	Bobobox Kota Lama	SKY DOUBLE	Goodddd and recomended
9	2023-06-02 0:00:00	2023-06-03 0:00:00	2023-06-03 12:57:56	iOS	10001685631309107	Bobobox Paskal	Sky Double	Aksesnya capek yaa tidak ada lift jadi harus naik turun tangga. Awal masuk scan barcode bisa digunakan, namun keesokan hari saat mau ke wc dan kembali lagi ke pod, scan tidak berfungsi.
7	2023-06-01 0:00:00	2023-06-02 0:00:00	2023-06-03 12:56:20	iOS	10071685537852446	Bobobox Alun-Alun Bandung	Sky Double	Sprei dan bantal berdebu. Toilet bau, wc bagian pojok banyak hewan seperti nyamuk sepertinya toilet pojok jarang disikat/dibersihkan. 
10	2023-06-01 0:00:00	2023-06-02 0:00:00	2023-06-03 12:54:27	iOS	10201674034331173	Bobocabin Signature Toba	Deluxe Cabin	Arah masuk bobocabin emang ada uang masuk 21ribu ya? Pada hari libur
10	2023-05-03 0:00:00	2023-05-04 0:00:00	2023-06-03 12:45:27	iOS	10141683100520743	Bobobox Slamet Riyadi Solo	Sky Double	rekomendasi banget buat kalian yg hobinya traveling dengan budget low kalian udah bisa staycation .Pelayanannya ramah 
8	2023-05-30 0:00:00	2023-05-31 0:00:00	2023-06-03 12:43:29	Android	10241684900804421	Bobocabin Puncak Gunung Mas	DELUXE CABIN	Over all bagus hanya rumput2 sekitar cabinnya harus lebih sering dirapikan
7	2023-06-01 0:00:00	2023-06-03 0:00:00	2023-06-03 11:14:49	Android	10141684925464994	Bobobox Slamet Riyadi Solo	EARTH SINGLE	The toilet smells very very bad .. Bau pesing toilet lt 1 pintu kamar mandi pojok gabisa dikunci rusak yg bikin kalo mandi harus antre
8	2023-05-27 0:00:00	2023-05-28 0:00:00	2023-06-03 10:59:59	Android	10071685164947286	Bobobox Alun-Alun Bandung	EARTH DOUBLE	Ramah ramah
8	2023-05-18 0:00:00	2023-05-19 0:00:00	2023-06-03 10:53:26	iOS	10171683262632774	Bobocabin Ranca Upas	Deluxe Cabin	Kebersihan kabin dan teras kabin Tlg diperhatikan lg bbrp jam sblm tamu cek in bs di cross cek
10	2023-05-30 0:00:00	2023-05-31 0:00:00	2023-06-03 9:26:02	iOS	10241685419668803	Bobocabin Puncak Gunung Mas	Executive Cabin	All Good
8	2023-05-03 0:00:00	2023-06-02 0:00:00	2023-06-03 7:29:09	Android	10221683093465173	Bobobox ITC Kuningan	EARTH DOUBLE	Sy baru habis tgl 02 Juni 2023, ketika mau perpanjang malah tidak bisa utk durasi 1 bln ke depan, dikarenakan dari pihak tokped menyewa 1 area pod ITC Kuningan, dan customer diksh tau dadakan seperti ini, stelah sy berdebat melalui wa dan SPV dsn, akhirnya bs perpanjang 7 + 5 mlm, tp hanya 1 customer yg dipertahankan utk stay hanya dikarenakan dia bayar 3jt utk perpanjang. Konsep long stay ya dmn?
7	2023-06-02 0:00:00	2023-06-03 0:00:00	2023-06-03 7:26:51	iOS	10141685702135405	Bobobox Slamet Riyadi Solo	Earth Double	Lantai toiletnya lengket, tapi kalo basah jadi licin Ketika bebersih room yang sudah selesai terlalu kedubrak kedubruk. Saya di earth room keganggu pas di sky (atas saya) lagi diberesin Lalu kurang nya sign untuk setiap lantai, khususnya musholla
10	2023-06-01 0:00:00	2023-06-02 0:00:00	2023-06-03 6:46:16	Android	10061685549383392	Bobobox Kebayoran Baru	EARTH DOUBLE	nice
8	2023-06-02 0:00:00	2023-06-03 0:00:00	2023-06-03 5:40:50	iOS	10261685249241487	Bobocabin Baturraden	Deluxe Cabin	Saran : untuk check in bisa lebih dibantu fasilitas pelayanan di awal Over all cukup menyenangkan!  Terimakasih!
10	2023-06-01 0:00:00	2023-06-03 0:00:00	2023-06-03 5:21:56	iOS	10111684052157827	Bobobox Tanah Abang	Earth Single	It was my first time sleeping at bobobox. What a great experience for those solo traveler who need place to stay. The location is also great. 
7	2023-06-02 0:00:00	2023-06-03 0:00:00	2023-06-03 5:20:53	iOS	10271685520752624	Bobocabin Padusan	Deluxe Cabin	Ada siput di kasuurrr
9	2023-06-02 0:00:00	2023-06-03 0:00:00	2023-06-03 5:06:06	iOS	10271685413959440	Bobocabin Padusan	Deluxe Cabin	Bagus banget, suka mau kesini lagi! The great place for staycation!
8	2023-06-02 0:00:00	2023-06-03 0:00:00	2023-06-03 5:04:09	iOS	10041685690581609	Bobobox Pancoran	Earth Double	mau kasih masukan dan saran hehe  untuk yang baru check in di jam larut malam, contohnya saat saya menginap ada yang check in di jam 2 malam  mohon diberi tahu bahwasanya lagi jam tenang, mungkin mereka belum tau, malam ini tidur saya agak keganggu karena mereka bercanda, ketawa, ngobrol bahkan telpon dengan suara yang keras selama kurang lebih satu jam  thanks masnya yang udah mau bantu tegurr
10	2023-06-02 0:00:00	2023-06-03 0:00:00	2023-06-03 5:03:19	iOS	10191685001578316	Bobocabin Cikole	Standard Cabin	Terimakasih  Nice Banget
9	2023-05-26 0:00:00	2023-05-27 0:00:00	2023-06-03 4:57:44	iOS	10041685034831301	Bobobox Pancoran	Earth Double	Nice
10	2023-06-02 0:00:00	2023-06-03 0:00:00	2023-06-03 4:56:40	Android	10241684392640610	Bobocabin Puncak Gunung Mas	DELUXE CABIN	keren
1	2023-06-02 0:00:00	2023-06-03 0:00:00	2023-06-03 4:56:04	iOS	10071685591883047	Bobobox Alun-Alun Bandung	Earth Double	Not good
3	2023-06-02 0:00:00	2023-06-03 0:00:00	2023-06-03 4:47:20	iOS	10181685694959656	Bobobox Mega Bekasi	Earth Single	Pelayanan Host nya kurang ramah, Toiletnya jember banyak genangan air sampai keluar luar, dan minusnya lagi ga bisa checkout jam 1 siang! Tdk seperti bobobox yg lain yg bisa checkout jam 1 siang.
10	2023-05-31 0:00:00	2023-06-03 0:00:00	2023-06-03 4:41:48	iOS	10221685509785065	Bobobox ITC Kuningan	Sky Single	Ok
7	2023-06-02 0:00:00	2023-06-03 0:00:00	2023-06-03 4:41:03	Android	10141685680454262	Bobobox Slamet Riyadi Solo	EARTH DOUBLE	Fasilitas tidak sesuai harga
7	2023-06-02 0:00:00	2023-06-03 0:00:00	2023-06-03 4:40:35	Android	10131683739234459	Bobobox Malioboro	SKY DOUBLE	Kebersihan kasur kurang
10	2023-06-02 0:00:00	2023-06-03 0:00:00	2023-06-03 4:39:25	iOS	10271685012841809	Bobocabin Padusan	Executive Cabin	Sempurna! Cuma kurang free breakfast aja hihi..
10	2023-06-02 0:00:00	2023-06-03 0:00:00	2023-06-03 4:39:15	Android	10211685656518596	Bobobox Alun-Alun Malang	SKY DOUBLE	Nyaman banget
10	2023-06-02 0:00:00	2023-06-03 0:00:00	2023-06-03 4:37:23	iOS	10121685682248517	Bobobox Juanda Jakarta	Sky Double	BahuayahhHBnznjznzn
8	2023-06-01 0:00:00	2023-06-03 0:00:00	2023-06-03 4:34:22	Android	10271684927009574	Bobocabin Padusan	EXECUTIVE CABIN	Waktu check in terlambat hingga 40 menit  karena kamar belum ready masih dibersihkan. Air sempat mati kurang lebih 1 jam. Lebih ditingkatkan pelayanannya. Kalo bisa untuk menuju ke atas ada jalan setapak yg menanjak, tp tidak berbentuk tangga spy tidak melelahkan
8	2023-06-02 0:00:00	2023-06-03 0:00:00	2023-06-03 4:33:57	Android	10171684299112793	Bobocabin Ranca Upas	STANDARD CABIN	thank you
10	2023-06-02 0:00:00	2023-06-03 0:00:00	2023-06-03 4:32:12	iOS	10061685417471249	Bobobox Kebayoran Baru	Sky Single	All of good
10	2023-06-02 0:00:00	2023-06-03 0:00:00	2023-06-03 4:31:19	Android	10271685162388694	Bobocabin Padusan	DELUXE CABIN	Good nature
8	2023-06-02 0:00:00	2023-06-03 0:00:00	2023-06-03 4:29:55	Android	10271685077790698	Bobocabin Padusan	DELUXE CABIN	More pillow please
7	2023-06-02 0:00:00	2023-06-03 0:00:00	2023-06-03 4:20:24	Android	10061685689526483	Bobobox Kebayoran Baru	EARTH SINGLE	Good tapi air minum kurang
10	2023-06-02 0:00:00	2023-06-03 0:00:00	2023-06-03 4:19:49	Android	10181685683048404	Bobobox Mega Bekasi	SKY DOUBLE	Ok
10	2023-06-01 0:00:00	2023-06-03 0:00:00	2023-06-03 4:15:16	Android	10261684377030169	Bobocabin Baturraden	DELUXE CABIN	Best amenitiesnya mood lamp, blur window, embedded speaker, sm chat host. Stafnya ramah2 dan akomodatif semua. Air panasnya juga cepet banget keluarnya, minusnya cuman nggaada kran tembak di kloset atau selang di shower. Overall ini adl such a memorable stay, dengan air terjun dg jarak 10mnt hiking. Absolutely gonna recommend to anyone. Thanks ya Mas2 staf Bobocabin Baturraden semuanya, sehat sll
9	2023-06-02 0:00:00	2023-06-03 0:00:00	2023-06-03 4:14:16	iOS	10261685190388477	Bobocabin Baturraden	Deluxe Cabin	Nicee!!! Moga bisa balik lagi
10	2023-06-02 0:00:00	2023-06-03 0:00:00	2023-06-03 4:14:11	Android	10001685601101298	Bobobox Paskal	EARTH DOUBLE	Enak nyaman di tengah kota
10	2023-06-01 0:00:00	2023-06-03 0:00:00	2023-06-03 4:11:06	Android	10331682483683550	Bobocabin Ubud	DELUXE CABIN HOT TUB	Good place and good vibes. Staff ramah semuanya dan pelayananannya juga baik. Terima kasih
10	2023-06-01 0:00:00	2023-06-03 0:00:00	2023-06-03 4:06:18	Android	10171682337841865	Bobocabin Ranca Upas	DELUXE CABIN 	Lingkungannya bagus hijau dan ada danau nya
9	2023-06-02 0:00:00	2023-06-03 0:00:00	2023-06-03 4:02:05	iOS	10241684937116166	Bobocabin Puncak Gunung Mas	Deluxe Cabin	Wifi ilang ilangan
10	2023-06-01 0:00:00	2023-06-03 0:00:00	2023-06-03 3:58:07	Android	10171682947162365	Bobocabin Ranca Upas	DELUXE CABIN 	Nyaman
10	2023-06-02 0:00:00	2023-06-03 0:00:00	2023-06-03 3:56:44	Android	10081685105000336	Bobobox Kota Tua	EARTH SINGLE	All best, recommended. Keep up the best service
10	2023-06-02 0:00:00	2023-06-03 0:00:00	2023-06-03 3:49:52	iOS	10261685342045186	Bobocabin Baturraden	Deluxe Cabin	Experience 
8	2023-06-02 0:00:00	2023-06-03 0:00:00	2023-06-03 3:46:30	Android	10251683999600828	Bobocabin Coban Rondo Malang	DELUXE CABIN WITH VIEW	Pelayanan agak lama. Mungkin karena jauh jaraknya. Tapi overall okeeeee..akan balik lagi
10	2023-05-08 0:00:00	2023-05-09 0:00:00	2023-06-03 3:46:20	iOS	10091683578761197	Bobobox Kota Lama	Sky Double	Tempat nyaman, bagus
4	2023-06-02 0:00:00	2023-06-03 0:00:00	2023-06-03 3:38:04	iOS	10171684473261438	Bobocabin Ranca Upas	Standard Cabin	The overall experience 4/5 But, you could add ceiling fan, cause it gets hotter during the day.
10	2023-06-02 0:00:00	2023-06-03 0:00:00	2023-06-03 3:21:01	iOS	10251684143958076	Bobocabin Coban Rondo Malang	Executive Cabin	The view is magnificent. 
10	2023-06-01 0:00:00	2023-06-03 0:00:00	2023-06-03 3:14:24	Android	10061685579960464	Bobobox Kebayoran Baru	SKY DOUBLE	Nice
10	2023-06-02 0:00:00	2023-06-03 0:00:00	2023-06-03 3:10:41	Android	10171684043353431	Bobocabin Ranca Upas	STANDARD CABIN	Nice place
10	2023-06-01 0:00:00	2023-06-03 0:00:00	2023-06-03 3:03:30	iOS	10351683522007140	Bobocabin Madasari Pangandaran	Deluxe Cabin	All good, tp fixture outdoornya agak ringkih. Coba di buat lebih kokoh
10	2023-06-02 0:00:00	2023-06-03 0:00:00	2023-06-03 3:01:57	iOS	10251685276134963	Bobocabin Coban Rondo Malang	Deluxe Cabin	View
10	2023-06-02 0:00:00	2023-06-03 0:00:00	2023-06-03 3:00:00	Android	10231684654976455	Bobocabin Kintamani 	DELUXE CABIN	Overall good, nice view nice cabin. Need better signage on the road to location. Road needs concreting. Heater does not realy work.
10	2023-06-01 0:00:00	2023-06-03 0:00:00	2023-06-03 2:57:06	iOS	10351683179309841	Bobocabin Madasari Pangandaran	Deluxe Cabin	Nice experience
10	2023-06-01 23:00:00	2023-06-02 23:00:00	2023-06-03 2:49:33	iOS	10231684981941274	Bobocabin Kintamani 	Deluxe Cabin	Menyenangkan
10	2023-06-01 0:00:00	2023-06-03 0:00:00	2023-06-03 2:37:52	Android	10031685556963444	Bobobox Dago	EARTH DOUBLE	Terimakasih bobobox dari pelayanan sampe room,  kebersihan toilet semua bagus. Sangat memuaskan buat saya.
9	2023-06-02 0:00:00	2023-06-03 0:00:00	2023-06-03 2:34:41	iOS	10171684921055947	Bobocabin Ranca Upas	Standard Cabin	Nice location, too bad ngga dapet view 
10	2023-06-01 23:00:00	2023-06-02 23:00:00	2023-06-03 2:29:21	iOS	10231679665001768	Bobocabin Kintamani 	Deluxe Cabin	Very recommended to stay here! 
10	2023-06-02 0:00:00	2023-06-03 0:00:00	2023-06-03 2:21:26	Android	10201684118760253	Bobocabin Signature Toba	DELUXE CABIN	10000/10!!! Please stay here!!!!
10	2023-06-02 0:00:00	2023-06-03 0:00:00	2023-06-03 2:20:39	Android	10201684118760253	Bobocabin Signature Toba	DELUXE CABIN	Best of the best! Greatest deal you could ever get in Toba!
10	2023-06-02 0:00:00	2023-06-03 0:00:00	2023-06-03 2:12:22	iOS	10241685332041565	Bobocabin Puncak Gunung Mas	Deluxe Cabin	Bbq kurang bumbu
10	2023-06-01 23:00:00	2023-06-02 23:00:00	2023-06-03 1:28:18	iOS	10231683268320094	Bobocabin Kintamani 	Deluxe Cabin	Big matress Good view Good services Good food
9	2023-06-02 0:00:00	2023-06-03 0:00:00	2023-06-03 1:17:15	Android	10131683952879888	Bobobox Malioboro	SKY DOUBLE	enak tempatnya,
1	2023-05-31 0:00:00	2023-06-01 0:00:00	2023-06-02 20:03:14	iOS	10001685501868107	Bobobox Paskal	Sky Double	Kamar mandi lantai 2 dan 1 mampet closetnya, handuk kotor
8	2023-05-28 0:00:00	2023-05-29 0:00:00	2023-06-02 17:20:54	Android	10241685247442214	Bobocabin Puncak Gunung Mas	DELUXE CABIN	Untuk akses jalan nya tolong di perbaiki yg arah menuju Receptions dan tamu juga jika mau turun keluar harus jalan kaki kasihan jauh jalanan bebatuan krikil,hrs nya di sediakan layanan naik turun menggunakan kendaraan untuk tamu jika ada keperluan (untuk tamu yg bw mobil ) untik tamu yg bawa roda 2 masih enak bs langsung turun dgn motornya,Untuk harga makanan jgn overprice juga sesuaikan dan room
9	2023-05-12 0:00:00	2023-05-13 0:00:00	2023-06-02 16:57:11	iOS	10121683706948842	Bobobox Juanda Jakarta	Earth Double	Keren deket banget sama stasiun juanda kemana2 jadi gampang
9	2023-05-31 0:00:00	2023-06-02 0:00:00	2023-06-02 16:55:16	iOS	10041685553823758	Bobobox Pancoran	Sky Double	Favorite sih nginep disini cz fasilitas yg sangat lengkap n sistem yang dipakai juga gak ribet. Asik lah pokoknya 
7	2023-06-01 0:00:00	2023-06-02 0:00:00	2023-06-02 15:22:06	Android	10261683211390208	Bobocabin Baturraden	DELUXE CABIN	Kamarnya cukup nyaman, tp kasurnya kurang empuk Nasi liwet ayam dan suasananya mantap Cuma tangga nya bkin capek, apa lg tangga ke air terjunnya
10	2023-05-20 0:00:00	2023-05-21 0:00:00	2023-06-02 15:19:47	Android	10041684600608596	Bobobox Pancoran	SKY DOUBLE	Good
9	2023-05-16 0:00:00	2023-05-19 0:00:00	2023-06-02 14:40:35	iOS	10061684209593967	Bobobox Kebayoran Baru	Earth Double	kursi untuk smoking area nya harus ditambah lagi karena banyak yang merokok dan kursinya cuma 2
8	2023-05-29 0:00:00	2023-05-30 0:00:00	2023-06-02 14:39:59	iOS	10041685357113266	Bobobox Pancoran	Earth Double	toiletnya harus diperhatikan lagii ya! 
9	2023-06-01 0:00:00	2023-06-02 0:00:00	2023-06-02 13:00:18	iOS	10171683372122601	Bobocabin Ranca Upas	Standard Cabin	pelayanan bagus terutama buat Mang Walmar kalau gak salah namanya, baik pisan dah jempol 
10	2023-06-01 0:00:00	2023-06-02 0:00:00	2023-06-02 10:59:29	iOS	10121685459959813	Bobobox Juanda Jakarta	Earth Double	Love to stay here, gonna comeback for another trip!
7	2023-05-18 0:00:00	2023-05-19 0:00:00	2023-06-02 10:35:21	Android	10131684144820650	Bobobox Malioboro	SKY SINGLE	The service was good, and I really like the location. But the bedsheet was very very dirty, the rooftop was slippery and the floor was not soundproof so even in its quiet hours, we still get disturbed by the sound step. But overall, it's all good.
10	2023-05-31 0:00:00	2023-06-01 0:00:00	2023-06-02 7:23:24	iOS	10111685243096444	Bobobox Tanah Abang	Earth Double	sangat nyaman sekalii
10	2023-05-31 0:00:00	2023-06-01 0:00:00	2023-06-02 6:45:56	Android	10181685521952414	Bobobox Mega Bekasi	SKY SINGLE	tq
10	2023-05-30 0:00:00	2023-06-02 0:00:00	2023-06-02 6:41:41	Android	10121685355863524	Bobobox Juanda Jakarta	SKY DOUBLE	Seperti biasa bobobox pod Juanda emng paling nyaman, bersih, dan lengkap fasilitas nya daripada pod di wilayah lain menurut saya. Toilet juga selalu dijaga kebersihannya.
10	2023-05-14 0:00:00	2023-05-15 0:00:00	2023-06-02 6:39:47	Android	10121684032209548	Bobobox Juanda Jakarta	SKY DOUBLE	Nyaman dan bersih banget tempatnya, pelayanannya cepat, hostnya ramah dan cepat tanggap.
9	2023-05-31 0:00:00	2023-06-02 0:00:00	2023-06-02 5:54:06	iOS	10111685431592576	Bobobox Tanah Abang	Sky Single	Tempat yang enak untuk istirahat sendiri buat beberapa hari kedepannya bakal kesini lagi!
8	2023-06-01 0:00:00	2023-06-02 0:00:00	2023-06-02 5:44:41	Android	10271683560760248	Bobocabin Padusan	DELUXE CABIN	air nya sempet mati. overall ok
10	2023-05-31 23:00:00	2023-06-01 23:00:00	2023-06-02 5:42:46	iOS	10331685527422129	Bobocabin Ubud	Deluxe Cabin Hot Tub	What an incredible, amazing and pleasant stay here!!! I do enjoy me time ing and jacuzzing in the hot tub and massaged my body. Wish I could stay longer hereee.. Highly recommend for an escape from the hustle and bustle at the city. ALL the staff was SUPER DUPER NICE AND FRIENDLY, I couldnt ask for more. Maybe consider having a baggage elevator could lighten the staffs burden. Will be back ASAP!!!
9	2023-06-01 0:00:00	2023-06-02 0:00:00	2023-06-02 5:37:44	iOS	10241685155109767	Bobocabin Puncak Gunung Mas	Deluxe Cabin	Ok
9	2023-06-01 0:00:00	2023-06-02 0:00:00	2023-06-02 5:36:12	iOS	10241685155109767	Bobocabin Puncak Gunung Mas	Deluxe Cabin	Ok
8	2023-05-31 0:00:00	2023-06-02 0:00:00	2023-06-02 5:22:50	Android	10241684858469095	Bobocabin Puncak Gunung Mas	DELUXE CABIN	Ac
9	2023-06-01 0:00:00	2023-06-02 0:00:00	2023-06-02 5:13:54	Android	10081685599143319	Bobobox Kota Tua	SKY DOUBLE	Mantap
0	2023-06-01 0:00:00	2023-06-02 0:00:00	2023-06-02 5:10:35	iOS	10141685550999261	Bobobox Slamet Riyadi Solo	Sky Double	Tiba tiba buka kamar jam 7 pagi tanpa pemberitahuan terlebih dahulu!, lain kali attitude host nya benerin dulu
10	2023-06-01 0:00:00	2023-06-02 0:00:00	2023-06-02 5:08:05	Android	10111685581645728	Bobobox Tanah Abang	SKY DOUBLE	Cocok buat manusia" yang mau kabur sejenak dr kehidupan
8	2023-06-01 0:00:00	2023-06-02 0:00:00	2023-06-02 5:06:30	Android	10241683338228457	Bobocabin Puncak Gunung Mas	EXECUTIVE CABIN	Kasurnya keras bangetttt... Yg lain okeh...  Tambahin tv ya sm netflix nya..
10	2023-06-01 0:00:00	2023-06-02 0:00:00	2023-06-02 5:03:37	iOS	10001685589074006	Bobobox Paskal	Earth Double	Agak sedikit kecewa udah sering stay di bobobox pods paskal bandung pas dapet kamar pods36 lampu yang warna putih nya redup sekali dan ac nya sama sekalia ga ada dingin nya pas aku chat dari aplikasi kata resepsionis nya udah di cek sama engineering dan sama sekali ga ada perubahan nya itu pods masih tetap ga dingin dan lampu putih nya msih redup. Hihihi
10	2023-06-01 0:00:00	2023-06-02 0:00:00	2023-06-02 5:01:59	Android	10141683098992267	Bobobox Slamet Riyadi Solo	SKY DOUBLE	bagus
9	2023-06-01 0:00:00	2023-06-02 0:00:00	2023-06-02 4:58:01	Android	10141683104208446	Bobobox Slamet Riyadi Solo	SKY DOUBLE	Ok
3	2023-05-31 0:00:00	2023-06-02 0:00:00	2023-06-02 4:56:20	Android	10231682858641542	Bobocabin Kintamani 	DELUXE CABIN HOT TUB	The food was awful and way overpriced. I ordered porridge and it was dry, in the fried egg package it said that there will be mixed vegetable but when the food came, they only provide us with very small amount of vegetable not to mention the egg was dry and bland..  Overall, considering the place was quite isolated please provide decent food and beverages to the guests
10	2023-06-01 0:00:00	2023-06-02 0:00:00	2023-06-02 4:55:39	iOS	10111685621383228	Bobobox Tanah Abang	Sky Double	Awesome!
10	2023-06-01 0:00:00	2023-06-02 0:00:00	2023-06-02 4:52:24	Android	10181685625804337	Bobobox Mega Bekasi	EARTH SINGLE	Perlu adanya area parkir khusus dekat pintu masuk agar tidak jauh jalannya.
9	2023-06-01 0:00:00	2023-06-02 0:00:00	2023-06-02 4:49:30	Android	10271685056336066	Bobocabin Padusan	DELUXE CABIN	Good thank's
